temporada,semana,time_casa,time_fora,gols_casa,gols_fora,odd_casa,odd_empate,odd_fora,vencedor,odd_vencedora
2021,12,Flamengo,Sport Recife,2,0,1.35,5.5,10.0,Flamengo,1.35
2021,12,Bahia,Atlético-GO,1,2,2.07,3.3,3.9,Atlético-GO,3.9
2021,12,Cuiabá,Athletico-PR,1,0,2.19,3.4,3.7,Cuiabá,2.19
2021,12,Fortaleza,Santos,1,1,1.83,3.4,4.5,Empate,3.4
2021,12,Internacional,Fluminense,4,2,1.95,3.3,4.5,Internacional,1.95
2021,13,Chapecoense,América-MG,1,1,3.75,3.2,2.2,Empate,3.2
2021,13,Cuiabá,Grêmio,0,1,3.3,3.1,2.37,Grêmio,2.37
2021,13,Atlético-GO,Chapecoense,1,1,1.88,3.3,5.0,Empate,3.3
2021,13,Grêmio,Bahia,2,0,1.95,3.4,4.75,Grêmio,1.95
2021,13,Juventude,Fortaleza,1,1,4.0,3.0,2.2,Empate,3.0
2021,13,Palmeiras,Cuiabá,0,2,1.52,4.2,8.5,Cuiabá,8.5
2021,13,Athletico-PR,Corinthians,0,1,2.57,3.2,3.25,Corinthians,3.25
2021,13,Ceará,Flamengo,1,1,5.1,3.8,1.85,Empate,3.8
2021,13,Santos,Internacional,2,2,3.5,3.2,2.3,Empate,3.2
2021,13,Sport Recife,São Paulo,0,1,4.75,3.4,1.91,São Paulo,1.91
2021,14,América-MG,Red Bull Bragantino,0,2,3.2,3.3,2.47,Red Bull Bragantino,2.47
2021,14,Fluminense,Atlético Mineiro,1,1,4.55,3.25,2.0,Empate,3.25
2021,14,Sport Recife,Chapecoense,0,0,2.0,3.4,4.3,Empate,3.4
2021,14,Santos,Flamengo,0,4,7.0,4.5,1.5,Flamengo,1.5
2021,14,Grêmio,Corinthians,0,1,2.3,3.0,4.0,Corinthians,4.0
2021,14,Palmeiras,Athletico-PR,2,1,1.67,4.0,5.9,Palmeiras,1.67
2021,14,América-MG,Ceará,2,0,2.55,3.1,3.1,América-MG,2.55
2021,14,Juventude,São Paulo,1,1,4.7,3.1,2.07,Empate,3.1
2021,14,Atlético-GO,Internacional,0,0,3.8,3.4,2.1,Empate,3.4
2021,14,Red Bull Bragantino,Atlético Mineiro,1,1,3.85,3.3,2.12,Empate,3.3
2021,15,Fluminense,Bahia,2,0,2.15,3.25,3.75,Fluminense,2.15
2021,15,Fortaleza,Cuiabá,0,0,1.66,3.75,6.75,Empate,3.75
2021,15,Fluminense,Juventude,1,1,1.87,3.2,5.1,Empate,3.2
2021,15,Bahia,Fortaleza,4,2,3.0,3.1,2.55,Bahia,3.0
2021,15,Cuiabá,Santos,2,1,2.6,3.05,2.95,Cuiabá,2.6
2021,15,Athletico-PR,Sport Recife,0,0,1.85,3.6,6.5,Empate,3.6
2021,16,Chapecoense,Fluminense,1,2,4.33,3.25,2.05,Fluminense,2.05
2021,16,Corinthians,Juventude,1,1,1.66,3.3,7.5,Empate,3.3
2021,16,América-MG,Athletico-PR,2,0,2.45,3.25,3.15,América-MG,2.45
2021,16,Juventude,Cuiabá,1,2,2.45,3.1,3.5,Cuiabá,3.5
2021,16,Red Bull Bragantino,Chapecoense,1,2,1.63,4.0,6.0,Chapecoense,6.0
2021,16,Santos,Bahia,0,0,2.32,3.35,3.2,Empate,3.35
2021,16,Grêmio,Ceará,2,0,2.12,3.3,3.9,Grêmio,2.12
2021,16,Fortaleza,Atlético Mineiro,0,2,3.25,3.2,2.37,Atlético Mineiro,2.37
2021,16,Palmeiras,Flamengo,1,3,2.4,3.65,3.0,Flamengo,3.0
2021,16,Atlético-GO,Corinthians,1,1,3.1,2.85,2.75,Empate,2.85
2021,16,Fluminense,São Paulo,2,1,3.3,3.1,2.5,Fluminense,3.3
2021,17,Sport Recife,Internacional,0,1,3.75,3.25,2.22,Internacional,2.22
2021,17,Chapecoense,Palmeiras,0,2,7.2,4.1,1.6,Palmeiras,1.6
2021,17,Athletico-PR,Juventude,2,1,2.07,3.25,4.2,Athletico-PR,2.07
2021,17,Atlético Mineiro,Sport Recife,3,0,1.27,5.5,16.5,Atlético Mineiro,1.27
2021,17,Bahia,Red Bull Bragantino,1,1,2.37,3.25,3.15,Empate,3.25
2021,17,Ceará,Santos,0,0,2.37,3.1,3.55,Empate,3.1
2021,17,Internacional,Fortaleza,1,0,2.0,3.6,3.9,Internacional,2.0
2021,17,São Paulo,Atlético-GO,2,1,1.6,4.0,6.8,São Paulo,1.6
2021,17,Corinthians,América-MG,1,1,2.0,3.25,5.7,Empate,3.25
2021,17,Flamengo,Grêmio,0,1,1.5,4.6,7.25,Grêmio,7.25
2021,18,Cuiabá,Fluminense,2,2,3.85,2.9,2.5,Empate,2.9
2021,18,São Paulo,América-MG,0,0,2.05,3.4,4.2,Empate,3.4
2021,18,Ceará,Chapecoense,1,0,1.83,3.6,5.25,Ceará,1.83
2021,18,Corinthians,Palmeiras,2,1,3.2,2.95,2.55,Corinthians,3.2
2021,18,São Paulo,Atlético Mineiro,0,0,3.4,3.2,2.35,Empate,3.2
2021,18,América-MG,Flamengo,1,1,3.8,3.5,2.05,Empate,3.5
2021,18,Fluminense,Red Bull Bragantino,2,1,1.72,3.6,6.1,Fluminense,1.72
2021,18,Internacional,Bahia,2,0,1.72,3.75,5.3,Internacional,1.72
2021,18,Juventude,Santos,3,0,3.05,2.95,2.75,Juventude,3.05
2021,18,Athletico-PR,Grêmio,4,2,3.1,3.0,2.6,Athletico-PR,3.1
2021,18,Sport Recife,Fortaleza,0,1,4.0,3.1,2.1,Fortaleza,2.1
2021,18,Atlético-GO,Cuiabá,0,0,2.4,2.9,3.7,Empate,2.9
2021,19,Cuiabá,América-MG,0,2,2.9,3.0,2.7,América-MG,2.7
2021,19,Fortaleza,Atlético-GO,0,3,1.62,4.0,6.2,Atlético-GO,6.2
2021,19,Red Bull Bragantino,Corinthians,2,2,2.95,3.1,2.65,Empate,3.1
2021,19,Atlético Mineiro,Internacional,1,0,1.7,3.9,6.0,Atlético Mineiro,1.7
2021,19,Chapecoense,São Paulo,1,1,4.6,3.4,1.93,Empate,3.4
2021,19,Flamengo,Athletico-PR,3,0,1.22,7.25,14.0,Flamengo,1.22
2021,19,Palmeiras,Juventude,1,1,1.44,4.5,8.0,Empate,4.5
2021,19,Grêmio,Sport Recife,1,2,1.45,4.33,8.0,Sport Recife,8.0
2021,20,Corinthians,Bahia,3,1,1.68,3.6,6.0,Corinthians,1.68
2021,20,Atlético-GO,Athletico-PR,0,2,2.7,2.95,3.0,Athletico-PR,3.0
2021,20,Ceará,Internacional,0,0,2.5,3.15,3.5,Empate,3.15
2021,20,Chapecoense,Atlético Mineiro,2,2,7.5,4.33,1.48,Empate,4.33
2021,20,Sport Recife,Juventude,3,1,2.5,2.75,3.5,Sport Recife,2.5
2021,20,Red Bull Bragantino,Flamengo,1,1,3.15,3.4,2.3,Empate,3.4
2021,20,América-MG,Palmeiras,2,1,2.7,3.2,2.85,América-MG,2.7
2021,20,Fluminense,Fortaleza,0,2,2.45,3.1,3.3,Fortaleza,3.3
2021,20,Grêmio,Cuiabá,2,2,1.55,3.95,7.0,Empate,3.95
2021,20,São Paulo,Santos,1,1,1.7,3.75,5.4,Empate,3.75
2021,20,Atlético Mineiro,Ceará,3,1,1.52,4.2,7.5,Atlético Mineiro,1.52
2021,20,Fluminense,Atlético-GO,0,0,1.95,3.25,4.6,Empate,3.25
2021,20,Sport Recife,Corinthians,1,0,4.0,3.0,2.21,Sport Recife,4.0
2021,20,Athletico-PR,Bahia,0,2,1.7,3.75,5.25,Bahia,5.25
2021,20,Fortaleza,Flamengo,0,3,3.0,3.1,2.5,Flamengo,2.5
2021,20,Juventude,América-MG,1,1,3.1,2.9,2.75,Empate,2.9
2021,20,Palmeiras,Red Bull Bragantino,2,4,1.83,3.6,4.5,Red Bull Bragantino,4.5
2021,20,Internacional,Chapecoense,5,2,1.44,4.7,8.0,Internacional,1.44
2021,20,Santos,Grêmio,1,0,2.7,3.25,2.8,Santos,2.7
2021,21,Cuiabá,São Paulo,0,0,3.75,3.0,2.2,Empate,3.0
2021,21,Red Bull Bragantino,Atlético-GO,1,0,1.78,3.5,5.0,Red Bull Bragantino,1.78
2021,21,Bahia,Palmeiras,0,0,3.1,3.3,2.35,Empate,3.3
2021,21,Atlético Mineiro,Santos,3,1,1.46,4.75,7.5,Atlético Mineiro,1.46
2021,21,Chapecoense,Athletico-PR,1,1,4.25,3.4,2.0,Empate,3.4
2021,21,Flamengo,Juventude,3,1,1.4,5.0,9.0,Flamengo,1.4
2021,21,Fortaleza,Grêmio,1,0,1.91,3.4,4.6,Fortaleza,1.91
2021,21,Corinthians,Fluminense,1,0,1.96,3.25,4.4,Corinthians,1.96
2021,21,Internacional,América-MG,3,1,1.95,3.5,4.25,Internacional,1.95
2021,21,Cuiabá,Sport Recife,1,0,2.1,3.1,4.2,Cuiabá,2.1
2021,21,São Paulo,Ceará,1,1,1.72,3.6,5.6,Empate,3.6
2021,21,Chapecoense,Fortaleza,1,2,5.25,3.6,1.75,Fortaleza,1.75
2021,21,América-MG,Bahia,0,0,2.1,3.4,3.9,Empate,3.4
2021,21,Athletico-PR,Fluminense,0,1,2.55,3.1,3.25,Fluminense,3.25
2021,21,Palmeiras,Internacional,1,0,1.75,3.75,4.8,Palmeiras,1.75
2021,21,Atlético-GO,Atlético Mineiro,2,1,5.25,3.5,1.8,Atlético-GO,5.25
2021,21,Ceará,Red Bull Bragantino,2,2,2.2,3.25,3.6,Empate,3.25
2021,21,Grêmio,Juventude,3,2,1.8,3.4,5.75,Grêmio,1.8
2021,21,Flamengo,Cuiabá,0,0,1.3,6.5,14.0,Empate,6.5
2021,21,Sport Recife,Santos,0,0,2.7,3.0,3.05,Empate,3.0
2021,22,São Paulo,Corinthians,1,0,2.1,3.2,4.2,São Paulo,2.1
2021,22,Ceará,Palmeiras,1,2,3.1,3.2,2.5,Palmeiras,2.5
2021,22,Internacional,Red Bull Bragantino,1,1,1.87,3.5,4.4,Empate,3.5
2021,22,Juventude,Ceará,0,0,2.85,3.05,3.2,Empate,3.05
2021,22,Santos,América-MG,0,2,2.44,3.15,3.4,América-MG,3.4
2021,22,Fluminense,Flamengo,3,1,5.5,3.45,1.87,Fluminense,5.5
2021,22,Fortaleza,Athletico-PR,3,0,1.58,3.9,6.5,Fortaleza,1.58
2021,22,Atlético Mineiro,Cuiabá,2,1,1.33,5.5,13.0,Atlético Mineiro,1.33
2021,22,Internacional,Corinthians,2,2,2.15,3.25,4.1,Empate,3.25
2021,22,Red Bull Bragantino,São Paulo,1,0,2.7,3.35,2.75,Red Bull Bragantino,2.7
2021,22,Bahia,Chapecoense,3,0,1.52,4.5,7.5,Bahia,1.52
2021,23,Atlético-GO,Grêmio,2,0,2.85,3.1,2.85,Atlético-GO,2.85
2021,23,Palmeiras,Sport Recife,2,1,1.4,4.75,9.0,Palmeiras,1.4
2021,23,Bahia,Ceará,1,1,2.1,3.4,3.85,Empate,3.4
2021,23,Santos,Fluminense,2,0,2.55,3.1,3.2,Santos,2.55
2021,23,Red Bull Bragantino,Sport Recife,3,0,1.5,4.2,7.4,Red Bull Bragantino,1.5
2021,23,Athletico-PR,Santos,0,1,1.81,3.4,5.0,Santos,5.0
2021,23,Flamengo,Atlético Mineiro,1,0,2.3,3.5,3.4,Flamengo,2.3
2021,23,Juventude,Bahia,0,0,2.45,3.05,3.5,Empate,3.05
2021,23,América-MG,Fortaleza,2,1,2.07,3.4,3.85,América-MG,2.07
2021,23,Ceará,Fluminense,1,0,2.31,3.05,3.6,Ceará,2.31
2021,23,Grêmio,Palmeiras,1,3,2.95,3.25,2.55,Palmeiras,2.55
2021,23,São Paulo,Internacional,1,0,1.77,3.6,5.0,São Paulo,1.77
2021,23,Sport Recife,Atlético-GO,2,0,2.48,3.0,3.3,Sport Recife,2.48
2021,24,Cuiabá,Red Bull Bragantino,1,0,2.65,3.15,3.0,Cuiabá,2.65
2021,24,Corinthians,Chapecoense,1,0,1.4,4.8,9.5,Corinthians,1.4
2021,24,Athletico-PR,Flamengo,2,2,3.3,3.3,2.27,Empate,3.3
2021,24,Atlético Mineiro,Grêmio,2,1,1.44,4.5,7.8,Atlético Mineiro,1.44
2021,24,Cuiabá,Chapecoense,0,0,1.72,3.6,6.0,Empate,3.6
2021,24,Flamengo,Atlético-GO,2,0,1.37,5.75,8.75,Flamengo,1.37
2021,24,Corinthians,Fortaleza,1,0,1.83,3.5,5.0,Corinthians,1.83
2021,24,Internacional,Grêmio,1,0,2.35,3.1,3.5,Internacional,2.35
2021,24,Fluminense,Sport Recife,1,0,1.75,3.4,6.25,Fluminense,1.75
2021,24,Atlético Mineiro,América-MG,1,0,1.69,3.75,6.5,Atlético Mineiro,1.69
2021,24,Red Bull Bragantino,Athletico-PR,0,2,2.2,3.2,3.8,Athletico-PR,3.8
2021,24,Santos,Palmeiras,0,2,4.0,3.4,2.09,Palmeiras,2.09
2021,24,Bahia,São Paulo,1,0,3.2,3.1,2.55,Bahia,3.2
2021,24,Ceará,Cuiabá,1,0,1.96,3.25,4.5,Ceará,1.96
2021,25,Chapecoense,Flamengo,2,2,9.0,5.0,1.37,Empate,5.0
2021,25,Grêmio,Fluminense,1,0,2.4,3.0,3.6,Grêmio,2.4
2021,25,Athletico-PR,Ceará,2,1,1.83,3.4,5.0,Athletico-PR,1.83
2021,25,Atlético Mineiro,Corinthians,3,0,1.58,3.75,7.5,Atlético Mineiro,1.58
2021,25,Santos,Red Bull Bragantino,2,0,2.65,3.45,2.75,Santos,2.65
2021,25,Palmeiras,Atlético-GO,4,0,1.37,5.25,11.0,Palmeiras,1.37
2021,25,Fortaleza,São Paulo,1,1,2.6,3.1,2.95,Empate,3.1
2021,25,Juventude,Internacional,2,1,2.7,2.87,3.1,Juventude,2.7
2021,25,Sport Recife,América-MG,2,3,3.0,3.25,2.55,América-MG,2.55
2021,25,Flamengo,Bahia,3,0,1.63,4.2,6.1,Flamengo,1.63
2021,25,Atlético-GO,Santos,0,0,2.11,3.3,4.0,Empate,3.3
2021,25,América-MG,Grêmio,3,1,2.15,3.3,3.8,América-MG,2.15
2021,25,Internacional,Athletico-PR,2,1,2.2,3.15,3.9,Internacional,2.2
2021,25,Red Bull Bragantino,Fortaleza,3,0,2.07,3.3,3.9,Red Bull Bragantino,2.07
2021,25,Corinthians,Cuiabá,3,2,1.64,3.6,7.25,Corinthians,1.64
2021,25,São Paulo,Flamengo,0,4,2.8,3.4,2.65,Flamengo,2.65
2021,25,Fluminense,Palmeiras,2,1,3.2,3.2,2.4,Fluminense,3.2
2021,25,Ceará,Sport Recife,2,1,1.78,3.4,5.25,Ceará,1.78
2021,25,Chapecoense,Juventude,0,2,3.4,3.3,2.37,Juventude,2.37
2021,26,Athletico-PR,Atlético Mineiro,0,1,7.0,4.45,1.55,Atlético Mineiro,1.55
2021,26,Grêmio,Red Bull Bragantino,3,0,1.55,4.5,6.3,Grêmio,1.55
2021,26,América-MG,Atlético-GO,0,0,1.62,4.0,6.0,Empate,4.0
2021,26,Cuiabá,Internacional,1,0,2.65,3.1,3.0,Cuiabá,2.65
2021,26,Santos,Chapecoense,2,0,1.4,4.75,9.75,Santos,1.4
2021,26,Fortaleza,Ceará,0,4,2.45,3.1,3.25,Ceará,3.25
2021,26,Juventude,Fluminense,1,0,3.0,2.75,3.2,Juventude,3.0
2021,26,Palmeiras,São Paulo,0,2,2.2,3.3,3.75,São Paulo,3.75
2021,26,Flamengo,Corinthians,1,0,1.95,3.4,4.5,Flamengo,1.95
2021,26,Sport Recife,Bahia,1,0,2.85,3.2,2.75,Sport Recife,2.85
2021,26,Atlético Mineiro,Juventude,2,0,1.36,5.25,9.5,Atlético Mineiro,1.36
2021,26,Chapecoense,Grêmio,1,3,6.3,4.2,1.6,Grêmio,1.6
2021,26,Fortaleza,Palmeiras,1,0,2.7,3.1,2.9,Fortaleza,2.7
2021,26,Atlético-GO,Ceará,1,1,2.27,3.2,3.7,Empate,3.2
2021,26,Internacional,Flamengo,1,2,4.0,3.5,2.0,Flamengo,2.0
2021,26,Corinthians,Santos,2,0,1.76,3.6,5.9,Corinthians,1.76
2021,26,Fluminense,América-MG,2,0,2.17,3.2,3.6,Fluminense,2.17
2021,26,Bahia,Cuiabá,0,0,1.88,3.4,4.9,Empate,3.4
2021,27,Atlético-GO,Juventude,1,1,2.17,3.2,4.0,Empate,3.2
2021,27,Grêmio,Flamengo,2,2,2.07,3.6,3.7,Empate,3.6
2021,27,Palmeiras,Atlético Mineiro,2,2,4.85,3.7,1.8,Empate,3.7
2021,27,Fluminense,Internacional,1,0,2.4,3.1,3.4,Fluminense,2.4
2021,27,São Paulo,Athletico-PR,0,0,1.87,3.25,4.9,Empate,3.25
2021,27,Santos,Fortaleza,2,0,2.85,3.1,2.75,Santos,2.85
2021,27,Ceará,Corinthians,2,1,2.37,3.2,3.35,Ceará,2.37
2021,27,Bahia,Grêmio,3,1,2.65,3.15,2.9,Bahia,2.65
2021,27,Red Bull Bragantino,América-MG,1,1,1.98,3.5,4.2,Empate,3.5
2021,27,São Paulo,Sport Recife,2,0,1.52,4.2,7.0,São Paulo,1.52
2021,27,Atlético Mineiro,Fluminense,2,1,1.4,4.75,9.75,Atlético Mineiro,1.4
2021,27,Corinthians,Athletico-PR,1,0,2.02,3.25,4.3,Corinthians,2.02
2021,27,Internacional,Santos,1,1,1.6,4.0,6.5,Empate,4.0
2021,28,Atlético-GO,Bahia,2,1,2.55,3.2,3.0,Atlético-GO,2.55
2021,28,Juventude,Red Bull Bragantino,1,0,2.5,3.1,3.35,Juventude,2.5
2021,28,América-MG,Chapecoense,3,0,1.3,5.75,13.0,América-MG,1.3
2021,28,Flamengo,Ceará,2,1,1.47,4.75,7.5,Flamengo,1.47
2021,28,Cuiabá,Palmeiras,1,3,1.78,3.5,5.2,Palmeiras,5.2
2021,28,Bahia,Atlético Mineiro,2,3,4.25,3.3,2.0,Atlético Mineiro,2.0
2021,28,Grêmio,São Paulo,3,0,2.37,3.2,3.6,Grêmio,2.37
2021,28,Athletico-PR,Cuiabá,1,0,1.75,3.3,6.5,Athletico-PR,1.75
2021,28,Sport Recife,Flamengo,1,1,5.2,3.8,1.73,Empate,3.8
2021,28,Chapecoense,Atlético-GO,0,1,4.25,3.45,2.16,Atlético-GO,2.16
2021,28,Fortaleza,Juventude,1,0,1.71,3.6,5.5,Fortaleza,1.71
2021,28,Atlético Mineiro,Red Bull Bragantino,4,3,2.0,3.4,4.33,Atlético Mineiro,2.0
2021,28,Bahia,Fluminense,2,0,2.05,3.3,4.1,Bahia,2.05
2021,28,Corinthians,Grêmio,1,1,2.3,3.4,3.2,Empate,3.4
2021,28,Ceará,América-MG,0,0,2.18,3.4,3.6,Empate,3.4
2021,29,Athletico-PR,Palmeiras,0,0,1.45,4.5,8.0,Empate,4.5
2021,29,São Paulo,Juventude,3,1,1.65,3.75,6.4,São Paulo,1.65
2021,29,Cuiabá,Fortaleza,1,0,2.15,3.1,4.0,Cuiabá,2.15
2021,29,Flamengo,Santos,0,1,1.55,4.75,5.8,Santos,5.8
2021,29,Internacional,Atlético-GO,1,2,1.57,4.1,6.25,Atlético-GO,6.25
2021,29,Chapecoense,Sport Recife,0,1,3.1,3.25,2.62,Sport Recife,2.62
2021,29,América-MG,São Paulo,2,0,2.05,3.45,4.33,América-MG,2.05
2021,29,Atlético-GO,Flamengo,2,0,1.77,4.0,5.2,Atlético-GO,1.77
2021,29,Fluminense,Chapecoense,3,0,1.21,7.25,17.0,Fluminense,1.21
2021,29,Fortaleza,Bahia,2,1,2.45,3.25,3.0,Fortaleza,2.45
2021,29,Grêmio,Atlético Mineiro,4,3,1.53,4.33,6.0,Grêmio,1.53
2021,29,Juventude,Corinthians,1,0,2.31,3.2,3.7,Juventude,2.31
2021,29,Palmeiras,Ceará,1,0,4.2,3.9,1.87,Palmeiras,4.2
2021,29,Red Bull Bragantino,Internacional,1,0,1.95,3.7,4.25,Red Bull Bragantino,1.95
2021,29,Santos,Cuiabá,1,1,2.1,3.1,4.33,Empate,3.1
2021,29,Sport Recife,Athletico-PR,1,1,1.72,3.6,5.5,Empate,3.6
2022,1,Fluminense,Santos,0,0,1.77,3.4,5.25,Empate,3.4
2022,1,Atlético-GO,Flamengo,1,1,4.1,3.5,2.05,Empate,3.5
2022,1,Palmeiras,Ceará,2,3,1.45,4.5,8.0,Ceará,8.0
2022,1,Coritiba,Goiás,3,0,1.87,3.3,5.0,Coritiba,1.87
2022,1,Atlético Mineiro,Internacional,2,0,1.5,4.4,8.5,Atlético Mineiro,1.5
2022,1,Botafogo,Corinthians,1,3,2.6,3.1,3.1,Corinthians,3.1
2022,1,Fortaleza,Cuiabá,0,1,2.0,3.25,5.25,Cuiabá,5.25
2022,1,Avaí,América-MG,1,0,3.0,3.0,2.75,Avaí,3.0
2022,1,São Paulo,Athletico-PR,4,0,1.63,3.8,6.5,São Paulo,1.63
2022,2,Juventude,Red Bull Bragantino,2,2,2.37,3.2,3.3,Empate,3.2
2022,2,Goiás,Palmeiras,1,1,6.4,3.9,1.62,Empate,3.9
2022,2,América-MG,Juventude,4,1,2.1,3.1,4.5,América-MG,2.1
2022,2,Corinthians,Avaí,3,0,1.57,3.8,8.0,Corinthians,1.57
2022,2,Cuiabá,Fluminense,0,1,3.0,3.0,2.85,Fluminense,2.85
2022,2,Santos,Coritiba,2,1,2.0,3.4,4.1,Santos,2.0
2022,2,Flamengo,São Paulo,3,1,1.75,3.8,4.8,Flamengo,1.75
2022,2,Athletico-PR,Atlético Mineiro,0,1,3.75,3.25,2.2,Atlético Mineiro,2.2
2022,2,Internacional,Fortaleza,2,1,2.45,3.2,3.3,Internacional,2.45
2022,2,Red Bull Bragantino,Atlético-GO,4,0,1.87,3.6,4.75,Red Bull Bragantino,1.87
2022,2,Ceará,Botafogo,1,3,1.8,3.75,5.0,Botafogo,5.0
2022,3,Flamengo,Palmeiras,0,0,2.1,3.5,3.75,Empate,3.5
2022,3,Athletico-PR,Flamengo,1,0,4.0,3.4,2.15,Athletico-PR,4.0
2022,3,Red Bull Bragantino,São Paulo,1,1,3.4,3.15,2.3,Empate,3.15
2022,3,Fluminense,Internacional,0,1,1.87,3.5,5.25,Internacional,5.25
2022,3,Palmeiras,Corinthians,3,0,1.9,3.4,4.8,Palmeiras,1.9
2022,3,Atlético Mineiro,Coritiba,2,2,1.25,6.0,20.0,Empate,6.0
2022,3,Santos,América-MG,3,0,2.25,3.2,3.7,Santos,2.25
2022,3,Juventude,Cuiabá,0,1,2.05,3.1,4.4,Cuiabá,4.4
2022,3,Atlético-GO,Botafogo,1,1,2.4,3.5,3.3,Empate,3.5
2022,4,Avaí,Goiás,3,2,2.27,3.1,4.2,Avaí,2.27
2022,4,América-MG,Athletico-PR,1,0,2.0,3.35,4.2,América-MG,2.0
2022,4,Ceará,Red Bull Bragantino,0,1,2.05,3.4,4.2,Red Bull Bragantino,4.2
2022,4,Goiás,Atlético Mineiro,2,2,8.0,4.5,1.5,Empate,4.5
2022,4,Cuiabá,Atlético-GO,1,1,2.35,3.0,3.75,Empate,3.0
2022,4,Botafogo,Juventude,1,1,1.98,3.5,4.55,Empate,3.5
2022,4,Corinthians,Fortaleza,1,0,1.83,3.4,5.0,Corinthians,1.83
2022,4,Coritiba,Fluminense,3,2,2.52,3.0,3.25,Coritiba,2.52
2022,4,Internacional,Avaí,0,0,1.57,4.1,8.0,Empate,4.1
2022,5,São Paulo,Santos,2,1,1.65,3.85,6.0,São Paulo,1.65
2022,5,Atlético Mineiro,América-MG,1,2,1.48,4.75,7.8,América-MG,7.8
2022,5,Athletico-PR,Ceará,1,0,2.18,3.3,4.0,Athletico-PR,2.18
2022,5,Flamengo,Botafogo,0,1,1.52,4.33,7.4,Botafogo,7.4
2022,5,Atlético-GO,Goiás,0,1,2.17,3.5,5.1,Goiás,5.1
2022,5,Palmeiras,Fluminense,1,1,1.62,4.2,8.0,Empate,4.2
2022,5,Red Bull Bragantino,Corinthians,0,1,2.6,3.2,3.1,Corinthians,3.1
2022,5,Santos,Cuiabá,4,1,1.93,3.35,5.75,Santos,1.93
2022,5,Fortaleza,São Paulo,1,1,2.75,3.1,3.2,Empate,3.1
2022,5,Juventude,Internacional,1,1,2.95,3.1,2.85,Empate,3.1
2022,6,Avaí,Coritiba,2,1,2.37,3.2,3.3,Avaí,2.37
2022,6,Red Bull Bragantino,Atlético Mineiro,1,1,3.6,3.2,2.3,Empate,3.2
2022,6,Ceará,Flamengo,2,2,4.3,3.5,2.0,Empate,3.5
2022,6,Palmeiras,Red Bull Bragantino,2,0,1.33,5.4,9.5,Palmeiras,1.33
2022,6,Atlético Mineiro,Atlético-GO,2,0,1.27,6.0,12.5,Atlético Mineiro,1.27
2022,6,Internacional,Corinthians,2,2,2.3,3.25,3.4,Empate,3.25
2022,6,Fluminense,Athletico-PR,2,1,2.1,3.1,4.4,Fluminense,2.1
2022,6,São Paulo,Cuiabá,2,1,1.5,4.0,8.0,São Paulo,1.5
2022,6,Coritiba,América-MG,1,0,2.2,3.25,3.75,Coritiba,2.2
2022,6,Avaí,Juventude,1,2,2.32,3.0,3.6,Juventude,3.6
2022,6,Botafogo,Fortaleza,3,1,2.35,3.1,3.4,Botafogo,2.35
2022,6,Goiás,Santos,1,0,3.2,3.1,2.45,Goiás,3.2
2022,7,Atlético-GO,Coritiba,2,0,2.15,3.35,3.6,Atlético-GO,2.15
2022,7,Flamengo,Goiás,1,0,1.2,7.25,17.0,Flamengo,1.2
2022,7,Santos,Ceará,0,0,2.35,3.15,3.3,Empate,3.15
2022,7,Juventude,Palmeiras,0,3,4.7,3.4,1.85,Palmeiras,1.85
2022,7,América-MG,Botafogo,1,1,2.75,3.1,2.9,Empate,3.1
2022,7,Cuiabá,Internacional,1,1,2.9,3.0,2.75,Empate,3.0
2022,7,Corinthians,São Paulo,1,1,2.55,2.87,3.3,Empate,2.87
2022,7,Fortaleza,Fluminense,0,1,2.05,3.25,4.2,Fluminense,4.2
2022,7,Athletico-PR,Avaí,2,1,1.65,3.8,7.4,Athletico-PR,1.65
2022,8,Goiás,Red Bull Bragantino,1,1,2.9,3.05,2.8,Empate,3.05
2022,8,São Paulo,Ceará,2,2,1.75,3.6,5.3,Empate,3.6
2022,8,Fortaleza,Juventude,1,1,1.61,3.85,6.5,Empate,3.85
2022,8,Coritiba,Botafogo,1,0,2.77,3.05,2.87,Coritiba,2.77
2022,8,Santos,Palmeiras,0,1,4.1,3.5,2.0,Palmeiras,2.0
2022,8,Corinthians,América-MG,1,1,1.66,3.75,6.5,Empate,3.75
2022,8,Cuiabá,Athletico-PR,0,1,2.62,2.8,3.3,Athletico-PR,3.3
2022,8,Fluminense,Flamengo,1,2,4.2,3.4,2.0,Flamengo,2.0
2022,8,Atlético Mineiro,Avaí,2,1,1.23,6.5,15.0,Atlético Mineiro,1.23
2022,9,Internacional,Atlético-GO,1,1,1.63,3.8,6.5,Empate,3.8
2022,9,Fortaleza,Ceará,0,1,2.5,2.95,3.4,Ceará,3.4
2022,9,América-MG,Cuiabá,2,1,1.88,3.3,5.5,América-MG,1.88
2022,9,Athletico-PR,Santos,2,2,2.15,3.3,3.9,Empate,3.3
2022,9,Avaí,São Paulo,1,1,4.15,3.2,2.1,Empate,3.2
2022,9,Ceará,Coritiba,1,1,1.62,3.9,6.5,Empate,3.9
2022,9,Atlético-GO,Corinthians,0,1,2.57,3.1,3.4,Corinthians,3.4
2022,9,Juventude,Fluminense,1,0,2.85,3.0,2.9,Juventude,2.85
2022,9,Flamengo,Fortaleza,1,2,1.52,4.33,7.0,Fortaleza,7.0
2022,9,Palmeiras,Atlético Mineiro,0,0,2.2,3.4,3.6,Empate,3.4
